Input,Output
没有关系您听我说这孩子他爸跟他妈闹离婚,孩子他爸被他妈赶出家门了
孩子他爸被他妈赶出家门了,孩子他爸又是我同事
孩子他爸又是我同事,所以孩子就在我们家
所以孩子就在我们家,你别骗啊
你别骗啊,没有没有没有
没有没有没有,那语桐同意吗
那语桐同意吗,他见过这孩子挺喜欢的
他见过这孩子挺喜欢的,那感情你们几个是学雷锋的是吧
那感情你们几个是学雷锋的是吧,嗯
嗯,不过人雷锋办了那么多的好事
不过人雷锋办了那么多的好事,人家也没把一个孩子弄家里养
人家也没把一个孩子弄家里养,真是的
真是的,这孩子还倒挺可爱的
这孩子还倒挺可爱的,他多大了
他多大了,三四个月
三四个月,要是你跟语桐的孩子留下来
要是你跟语桐的孩子留下来,也该这么大了
也该这么大了,妈我跟语桐那孩子的事
妈我跟语桐那孩子的事,都赖我
都赖我,行了 你看老实的什么事都往自己身上揽
行了 你看老实的什么事都往自己身上揽,要是你们俩真有了孩子
要是你们俩真有了孩子,语桐现在也不会这个样子了
语桐现在也不会这个样子了,不过他现在也挺好的
不过他现在也挺好的,他不事业又重新起步
他不事业又重新起步,好什么好一天到晚的事业
好什么好一天到晚的事业,那是什么时候是个头
那是什么时候是个头,那女孩子天天搞事业
那女孩子天天搞事业,他就顾不了家了
他就顾不了家了,所以你呀 要原谅他
所以你呀 要原谅他,多多包容他
多多包容他,这些天我都睡不好觉
这些天我都睡不好觉,我生怕你俩有什么事
我生怕你俩有什么事,不过想想这事也不全怪语桐 怪他爸
不过想想这事也不全怪语桐 怪他爸,他爸一辈子不成功
他爸一辈子不成功,就把全部的希望寄托在女儿身上
就把全部的希望寄托在女儿身上,好好一个姑娘愣给养成了一个什么词叫
好好一个姑娘愣给养成了一个什么词叫,女汉子
女汉子,对
对,女汉子你看看孩子现在成什么样了
女汉子你看看孩子现在成什么样了,这事我觉得也不能完全怪爸爸
这事我觉得也不能完全怪爸爸,陶老师本来就是法学教授
陶老师本来就是法学教授,又是研究生导师
又是研究生导师,他肯定希望语桐将来有出息
他肯定希望语桐将来有出息,我将来要是当了父亲
我将来要是当了父亲,我也肯定是这样的
我也肯定是这样的,你可别跟他学
你可别跟他学,这孩子的事儿
这孩子的事儿,语桐他不会误会你吧
语桐他不会误会你吧,刚才不跟您说了
刚才不跟您说了,他见过这孩子
他见过这孩子,挺喜欢的
挺喜欢的,上次还抱了 抱起孩子来感觉都不一样
上次还抱了 抱起孩子来感觉都不一样,眼神什么的
眼神什么的,真的好
真的好,你看没有这女人
你看没有这女人,他只要一有了孩子
他只要一有了孩子,那他就有女人味了
那他就有女人味了,我可看好你这个女婿了
我可看好你这个女婿了,好好过日子
好好过日子,赶紧给我要个孩子
赶紧给我要个孩子,我
我,跟你说也没用
跟你说也没用,我抽空去跟语桐谈去
我抽空去跟语桐谈去,我走了
我走了,妈 你饿吗
妈 你饿吗,别跟我打岔了
别跟我打岔了,不是 我们楼下那个
不是 我们楼下那个,行了你忙你的吧
行了你忙你的吧,行了
行了,回去了 别送了
回去了 别送了,得空我再去看您
得空我再去看您,说话算数啊
说话算数啊,我在
我在,家给你做好吃的
家给你做好吃的,那我走了
那我走了,慢点啊
慢点啊,误会在医院
你挨揍了,就一下
就一下,没事
谁照顾你,这不是没事
这不是没事,然后孩子也喂了
揍也挨了,你来找我
你来找我,是不放心我
进去了我不得捞你吗,我谢谢你
我谢谢你,你妈今天来了
你没跟他说我俩的事儿吧,怎么可能呢
那你就先别说了,妈说
妈说,想着咱俩要个孩子
想着咱俩要个孩子,他可是这么说的
你就体谅一下老年人的心情呗,体谅
走一步了,往哪走一步
往前,咱俩吵架的时候
咱俩吵架的时候,那都是在气头上才说的离婚
那都是在气头上才说的离婚,对吧
对吧,你看我这户口本我也找不着
你看我这户口本我也找不着,我真不跟你去民政局
我跟你这理科男说话怎么那么死脑细胞,关键你给我出这题就太难了
关键你给我出这题就太难了,你要给我一选择题也行
你要给我一选择题也行,你把那个范围再缩小一点
你把那个范围再缩小一点,我肯定答得上来
往哪儿缩啊我,你去掉一个错误答案不就
算了,回头你妈要是跟你说起这事来
回头你妈要是跟你说起这事来,你可想好怎么跟他说
你不是我的菜,我说今天陶语桐是什么意思
他说什么了,我不是跟你说了吗
我不是跟你说了吗,他要让我往前走一步
他要让我往前走一步,往哪走一步
智者夏认为嫂子明显在给你希望,希望 都离了还给什么希望
哥放下架子 从了吧 赶紧搬到嫂子那住,我有架子吗
我有架子吗,你觉得我哪有架子
你觉得我哪有架子,我巴不得现在搬到他那去呢
我巴不得现在搬到他那去呢,就他那脾气每两天就得给我轰回来
你要跟嫂子透露一下,这女人真的是猜不透
这女人真的是猜不透,随机变量太大
随机变量太大,还是程序好
还是程序好,程序多简单
程序多简单,对不对
对不对,我就得踏踏实实的去写程序
我就得踏踏实实的去写程序,明天我去公司接一大活
明天我去公司接一大活,设计一个大程序
设计一个大程序,这个程序如果能设计好
这个程序如果能设计好,我就能替公司争取一笔风投
我就能替公司争取一笔风投,这单买卖如果真的做好了
这单买卖如果真的做好了,我很有可能成为公司股东
我很有可能成为公司股东,到时候我有点资格跟语桐谈
呦,行行行 交班吧
来 宝贝,欸欸欸
欸欸欸,喂奶之前要先洗手
喂奶之前要先洗手,前两天刚闹完肚子 就你这马马虎虎的还让我放心呢
年轻就是好呀,语桐我跟你说你也够任性的
语桐我跟你说你也够任性的,人家那话都没说完
余峥 人家根本就没想请律师这浪不浪费时间,我跟你说
我跟你说,每个女人背后都有自己的故事
每个女人背后都有自己的故事,我没想到你是这么一个情况
挺善良的,真是这么回事儿
真是这么回事儿,你看他平时waooo waooo咋咋呼呼的 嘿
你看他平时waooo waooo咋咋呼呼的 嘿,不是这样
不是这样,给我们帮忙照顾孩子的时候
给我们帮忙照顾孩子的时候,整个变一人
整个变一人,就是你看他那样子吧
在你眼里所有女人都比我好,我又说什么了我
哥,回来了
回来了,怎么样
说你是标准的经济适用男,这是夸我呀
你问人家余哥吧,问我有用吗
问我有用吗,等孩子他妈回来了自然就知道了
我觉得靠谱,是邹男让你来找我的
我是真想要让邹男跟嫂子学习学习,你就替他瞒吧
你就替他瞒吧,我觉得你这同学看上去没有想象的那么简单
我觉得你这同学看上去没有想象的那么简单,也挺拼的
也挺拼的,是不是也挺有心机的
是不是也挺有心机的,是不是
有啊,谁
谁,陶语桐啊 还谁
你肯定想方设法帮他对吧,照我说你看看我 现在的我就是将来的你
照我说你看看我 现在的我就是将来的你,好歹我跟你嫂子还有7年的婚姻
好歹我跟你嫂子还有7年的婚姻,你跟邹男有什么
你跟邹男有什么,你告诉你们俩有什么
你告诉你们俩有什么,他连是你女朋友都不敢承认
他连是你女朋友都不敢承认,你充其量也就是个备胎
我备胎顶上了,你是脑残吗
你是脑残吗,药不能停
药不能停,你自己熬着
你自己熬着,这种事我们也管不了
这种事我们也管不了,但是我告诉你
但是我告诉你,陶语桐的主意你就别打了
陶语桐的主意你就别打了,语桐现在也挺难的
语桐现在也挺难的,我不会让人利用她
老余你说什么是爱,你问这问题太大了
你问这问题太大了,而且从你这么一个花花公子嘴里问出来也挺奇怪的
而且从你这么一个花花公子嘴里问出来也挺奇怪的,你受什么刺激了
这难道不是爱吗,兄弟
兄弟,别看我比你多吃几年盐
别看我比你多吃几年盐,但是这样的问题我还真是不太理解
但是这样的问题我还真是不太理解,我就觉得这男人又得上得厅堂
我就觉得这男人又得上得厅堂,还得下得厨房
还得下得厨房,在外要塞的过狼
在外要塞的过狼,在家还得当羊挺不容易的
我也愿意去做,愿意做这女人也不见得能爱上你
愿意做这女人也不见得能爱上你,别问我这理科生了
别问我这理科生了,这种问题你问你丁丁
这种问题你问你丁丁,要不然
他知道个屁,谁说的
谁说的,我们什么都知道
我们什么都知道,我们什么都懂对吧
就看你的了,你来啦
你不是说你一个人在家,他还算吗 这么小
问过你孩子在不在,刚才是不在
刚才是不在,后来夏峰就把孩子送回来了
后来夏峰就把孩子送回来了,然后又出去忙去了
然后又出去忙去了,你要不帮我给抱一抱
你要不帮我给抱一抱,我这真的我这胳膊都已经
我这真的我这胳膊都已经,快麻了 你帮我抱我快
快麻了 你帮我抱我快,这孩子越大越难抱 你看 来
太软了太软了,慢点慢点
慢点慢点,我这胳膊都麻了
真可爱 还会笑呢,这孩子还是在你怀里乖
我怕我闪着他,慢点慢点
总应该知道自己想要什么结果了吧,可能还没想好吧
可能还没想好吧,他这人
我免费给他做代理,你这一趟一趟的往这跑
你这一趟一趟的往这跑,我怎么觉得你不像是要给他帮忙
我怎么觉得你不像是要给他帮忙,你是来抓业务的吧
他能帮夏峰解决问题吗,邹男是他
邹男是他,女同学
你知道吗,你是不是找案子找疯了
干嘛,我问问你
我问问你,你什么意思
