Input,Output
你一定行,小赵
毕总,你干嘛呢
你干嘛呢,怎么能干这种事呢
您知道商品区调货失误的事情吗,我知道那个事 是你粗心大意吗
让我承担全部的责任去影印室干活,这什么意思
所有的责任都在我们头上,干嘛不跟领导说呢
谁会听我们说话,再怎么说也不能做出这种事情知道吗
空调是不是能帮我开一下呀,以后这种小事就交给我
饭是不是能做得再好吃点呢,那当然了
那当然了,我这一年的主要任务就是好好照顾你跟茜茜
我这一年的主要任务就是好好照顾你跟茜茜,把你们两个都养得白白胖胖的
把你们两个都养得白白胖胖的,对了
突然辞职 肯定是受什么大的刺激啦,我是受大刺激了
我是受大刺激了,我觉得现实真的太可怕了
我觉得现实真的太可怕了,太残酷
太残酷,我从来都没有怕过 这一次我真的觉得怕了
怕这话可不像是你说的啊,我怕我们的孩子承受不了将来的残酷
我怕我们的孩子承受不了将来的残酷,不管她成为懦弱的小赵
不管她成为懦弱的小赵,还是世故的黄俐
还是世故的黄俐,她都不会幸福的
真是没想到啊,来送我的
让你换一个部门怎么样,冲你叫我
冲你叫我,冲你叫我一声姐的份上
冲你叫我一声姐的份上,把门关上吧
把门关上吧,我跟你聊两句
我跟你聊两句,今天我说的话呢
今天我说的话呢,不管你爱听不爱听
不管你爱听不爱听,我都希望你可以听进去
你说,你呢是一个目中无人
你呢是一个目中无人,自以为是 狂妄自大的人
自以为是 狂妄自大的人,也许你认为这个世界上根本没有真情
也许你认为这个世界上根本没有真情,只有抓住眼前看得见的利益才是最重要的
只有抓住眼前看得见的利益才是最重要的,可是你忽略了一点
可是你忽略了一点,谁也不是傻瓜
谁也不是傻瓜,你巧妙地拍领导马屁
你巧妙地拍领导马屁,用尽心机 占尽便宜
用尽心机 占尽便宜,可最后呢 你会让身边所有的人看不起你 包括领导 一个人有上进心没错
可最后呢 你会让身边所有的人看不起你 包括领导 一个人有上进心没错,有的时候不择手段也可以理解
有的时候不择手段也可以理解,可是我婆婆说过一句话
可是我婆婆说过一句话,我觉得挺有道理的
我觉得挺有道理的,一个女人吧 别太好强了
一个女人吧 别太好强了,太好强了以后不可爱
太好强了以后不可爱,也不尊贵
好心过来送你,不要拿回扣哦
不要拿回扣哦,手一伸就回不来了
什么拿回扣啊 我听不明白,去年的残次品促销活动的回扣
我黄俐问心无愧,你可以说做得天衣无缝
你可以说做得天衣无缝,你要的是隔年补偿
你要的是隔年补偿,今年拿去年的回扣对吗
今年拿去年的回扣对吗,我怎么知道
你们俩这一年,天上掉馅饼的事情会有
天上掉馅饼的事情会有,但是这个馅饼是被你吃下去
但是这个馅饼是被你吃下去,还是把你给砸死可就说不定了
还是把你给砸死可就说不定了,我告诉你个秘密
我告诉你个秘密,我能够坐到今天这个位置
我能够坐到今天这个位置,是因为我是一个能把所有难啃的臭肉烂骨头全部都嚼碎了
是因为我是一个能把所有难啃的臭肉烂骨头全部都嚼碎了,咽在肚子里的老虎
你到底要什么,取消那个积分换礼活动
取消那个积分换礼活动,然后跟我一样辞职离开这个公司
曹总不会同意的,那是你的事
要是我不撤呢,那我有权让公司知道你去年做的一些糊涂账
那我有权让公司知道你去年做的一些糊涂账,可到那时候 你走得可就不光彩了
可到那时候 你走得可就不光彩了,虽然公司暂时没有发现你的利己行为 但是疑点很多
你这一年都在等这一天是不是,还有为你背黑锅的小赵
还有为你背黑锅的小赵,在走之前把她请回公关部
这也算条件之一吗,你说算就算喽
你说算就算喽,黄俐
黄俐,你现在肯定很恨我吧
你现在肯定很恨我吧,可你终究有一天会明白
可你终究有一天会明白,一个人不能走太多歪路
一个人不能走太多歪路,生命经不起折腾
生命经不起折腾,尤其是女人
你是因为怕你才走,我不是因为怕才离开公司
我不是因为怕才离开公司,我是为了我的孩子
孩子,你现在绝不会明白一个母亲可以为孩子牺牲到什么程度
你现在绝不会明白一个母亲可以为孩子牺牲到什么程度,但你终究有一天会明白的
你不要我拿走了,这钢笔我刚参加工作的时候就买了 十几年都没用坏过
这钢笔我刚参加工作的时候就买了 十几年都没用坏过,我要自己留着做纪念 
名牌啊还是,是啊 你别看它是个赠品
是啊 你别看它是个赠品,质量可好了
质量可好了,我还一直没舍得用呢
不错,这不还有别的杯子吗
这不还有别的杯子吗,我这个留着作纪念呢
那这本呢 这本总行了,这本是我们部门参加合唱比赛的奖品
一人 怎么就有一个你这么抠门的亲姐呢,你有钱大方吗你 这不是抠门的问题
你有钱大方吗你 这不是抠门的问题,这里面所有的东西对我来说都是有意义的
这里面所有的东西对我来说都是有意义的,我给你找一个什么玩意儿吧
怎么着,好好留着啊
哪个都舍不得送,你拿着吧你
葛朗台啊你 你简直就是当代葛朗台,你又不是不知道你姐是什么人
你又不是不知道你姐是什么人,一根筋 进了大学看上
一根筋 进了大学看上,你姐夫 拼死拼活追到手过到现在 我参加工作也是这样
你姐夫 拼死拼活追到手过到现在 我参加工作也是这样,大学一毕业到这个单位十几年没换过
大学一毕业到这个单位十几年没换过,我单位屋顶上的墙皮
我单位屋顶上的墙皮,我单位屋顶上的墙皮
我单位屋顶上的墙皮,我亲眼看着从新的变成旧的一块块往下掉
我亲眼看着从新的变成旧的一块块往下掉,你说这些东西对我没有意义吗
我懂 伟大的母爱嘛,你这人怎么这么油嘴滑舌的
你这人怎么这么油嘴滑舌的,我跟你说啊
我跟你说啊,我今天跟你说的话
我今天跟你说的话,千万不要跟姐夫家里人说
千万不要跟姐夫家里人说,辞职回家带孩子是我自己的选择
往自己肚子里咽,这么烦人哪
这么烦人哪,你
疼着呢,出去 买点菜
出去 买点菜,挑点贵的好的
挑点贵的好的,今天晚上姐给你们露一手
今天晚上姐给你们露一手,那么见钱眼开呢
我走了 姐,好啊 我们两个韩国跑了一趟
好啊 我们两个韩国跑了一趟,回来她就辞职了
回来她就辞职了,不算是给我们脸色看
随他们去吧,你想过没有
你想过没有,她现在一辞职
她现在一辞职,家里的经济压力就全压在我儿子一个人身上了
家里的经济压力就全压在我儿子一个人身上了,再说他们家里 还养了一个蛀虫 小舅子
再说他们家里 还养了一个蛀虫 小舅子,我儿子那个肩 你想想他扛得起吗
那怎么着 你接着和她打,我不瞒你说
我不瞒你说,我对这个儿媳妇早就已经不抱有任何希望了
我对这个儿媳妇早就已经不抱有任何希望了,我就希望这一年赶快过去
我就希望这一年赶快过去,我现在心里最心疼的
我现在心里最心疼的,是我的小孙女
像是咱茜茜与虎同眠似的,她不就是只老虎吗
她不就是只老虎吗,你看这里的空气多么好
你看这里的空气多么好,比学校操场的空气还好
比学校操场的空气还好,从今天开始呢 我们就要跑步了
从今天开始呢 我们就要跑步了,妈妈待会数123 我们就出发
妈妈待会数123 我们就出发,妈妈 我肚子疼
妈妈 我肚子疼,怎么会肚子疼啊
怎么会肚子疼啊,你哪难受啊
你哪难受啊,我哪儿都疼
我哪儿都疼,那要不要我带你去医院看一下
那要不要我带你去医院看一下,不去医院也行
不去医院也行,只要不跑步肚子就不疼
只要不跑步肚子就不疼,只要不跑步肚子就不疼了是吗
只要不跑步肚子就不疼了是吗,你知道人生病了是要进医院看病打针吃药的
你知道人生病了是要进医院看病打针吃药的,打针很疼
打针很疼,吃药很苦
吃药很苦,所以我让你选 你是肚子疼
所以我让你选 你是肚子疼,我带你去医院呢 还是留下来跑步
我带你去医院呢 还是留下来跑步,妈妈给你两个选择
妈妈给你两个选择,你选一个
你选一个,跑步
跑步,好 那我们就跑
好 那我们就跑,来 走
跟这次比起来啊 那之前都不算什么了,你后悔了吧
你后悔了吧,后悔了吧
后悔了吧,我怎么跟你说的 娶这么强势的一个老婆
我怎么跟你说的 娶这么强势的一个老婆,你早晚会后悔
你早晚会后悔,我只是没有想到你后悔得会这么早
说这些干什么呀,什么叫说这些干什么
什么叫说这些干什么,结婚以前 我提醒过你
结婚以前 我提醒过你,睁大眼睛看一看
睁大眼睛看一看,以我们家的条件
以我们家的条件,以你自己的条件
以你自己的条件,我们可以百里挑一的 结了婚
我们可以百里挑一的 结了婚,为了这个小东西 你就睁一只眼闭一只眼吧
为了这个小东西 你就睁一只眼闭一只眼吧,你现在给她搭伴过日子去吧
谁成想成今天这样了,她今天怎么样了
她今天怎么样了,你怎么不为她想一想
你怎么不为她想一想,小地方来的
小地方来的,好不容易在大城市里先站住了脚
好不容易在大城市里先站住了脚,在一个大商场里
在一个大商场里,人家曾经当过 一个主管
人家曾经当过 一个主管,也算是一个事业有成的人了
也算是一个事业有成的人了,现在为了这小东西
现在为了这小东西,她辞职了
她辞职了,她在家里给你当全职太太
她在家里给你当全职太太,她这个人的心理落差 她受得了吗
她这个人的心理落差 她受得了吗,她现在不是发誓要把她的女儿培养成为一个小神童
她现在不是发誓要把她的女儿培养成为一个小神童,怎么来证明她这一年她的努力没有白费
怎么来证明她这一年她的努力没有白费,我告诉你啊 她这么做苦的不是她 不是你 是这个孩子
我告诉你啊 她这么做苦的不是她 不是你 是这个孩子,她把这个孩子要毁了
还毁了,不管怎么说
不管怎么说,你妈也算是一个事业型的人了吧
你妈也算是一个事业型的人了吧,我年轻的时候 我多低调啊
我年轻的时候 我多低调啊,我有她那么疯狂吗
我有她那么疯狂吗,我有她那么好胜吗
我有她那么好胜吗,你们不是也照样优秀嘛
你们不是也照样优秀嘛,她怎么了她
她怎么了她,我是越来越看不懂了
这逼供呢,我逼供怎么了
你精神快不正常了你都,你说谁精神不正常
你说谁精神不正常,我看是你精神不正常吧
我看是你精神不正常吧,你跟我说话 到底哪一句是真的
你跟我说话 到底哪一句是真的,哪一句是假的
茜茜喜欢奶奶做的饭 行了吧,你知道你性质多恶劣吗
你知道你性质多恶劣吗,你带着孩子一块儿骗我
你带着孩子一块儿骗我,你们俩联手在骗我
