Input,Output
这么急 我赶紧走,通知人家 谢了 回头请你吃饭
通知人家 谢了 回头请你吃饭,你笑什么到底什么事那么神神秘秘的
你笑什么到底什么事那么神神秘秘的,我给你带来一个好消息
我给你带来一个好消息,什么好消息
只要你后天拿上简历过去 肯定行,你帮我找工作了
你帮我找工作了,对
对,那边公司规模虽然不大
那边公司规模虽然不大,但是职位规划非常好
但是职位规划非常好,胖子 我找到工作了
胖子 我找到工作了,你找着工作了
你找着工作了,我打工的那家女主人
我打工的那家女主人,她是合创的老总
她是合创的老总,他们缺一个推广部经理
他们缺一个推广部经理,我就去了
我就去了,今天第一天上班
今天第一天上班,找着工作就好
找着工作就好,就好
就好,胖子实在不好意思
胖子实在不好意思,我 我真的不知道你一直在帮我找工作
我 我真的不知道你一直在帮我找工作,没事
没事,那就是我一哥们 跟他说一声就行
那就是我一哥们 跟他说一声就行,来了
来了,来了
来了,来 赶紧坐
答谢宴啊,有些话真不知道该怎么跟你说
怎么了,王媛自己找着工作了
王媛自己找着工作了,明天你跟公司说一声面试取消
不是你说我怎么跟人说,我知道这让你为难了
我知道这让你为难了,所以我今天请你吃饭
所以我今天请你吃饭,给你赔礼道歉是吧
我没地儿吃饭了,好了
好了,你消消气我错了
你消消气我错了,我对不起你好吗
我对不起你好吗,再说那么多人抢
再说那么多人抢,你随便给他们安排一下
有你这么办事的吗,要不这样行吗
要不这样行吗,你下次给我安排职务的时候
你下次给我安排职务的时候,除了工资提成
除了工资提成,年薪我给你8%
年薪我给你8%,这行吗
说以后你说话我得琢磨琢磨,我说话算话
我说话算话,来点菜来
我点是吧,妈我出去一下
人可是个风风火火的,他就那样 多动症
整天的不着家,还是有点区别的
还是有点区别的,晚上等我吃我一会就回来了
我演的怎么样,太不错了
太不错了,愤怒、悲伤
愤怒、悲伤,各种情绪被表现得淋漓尽致
看他表情了没,看见 人孩子脸都吓白跑了
你说我是不是太过分了,你也知道啊
还是不死不活的,要么你死我活
要么你死我活,要么不死不活
要么不死不活,还能怎么样
是不是,实在是不想回家住
逃避解决不了问题,算了先不说这些了
算了先不说这些了,你送我回去吧
我不能送你,这么急找我干嘛
这么急找我干嘛,怎么 新公司干的不顺利
怎么 新公司干的不顺利,挺好的
挺好的,是胖子的事
是胖子的事,胖子
胖子,胖子得罪你了
胖子得罪你了,没有
没有,他这段时间一直都在偷偷的帮我找工作
他这段时间一直都在偷偷的帮我找工作,昨天突然告诉我说找着了
昨天突然告诉我说找着了,可怜的胖子
可怜的胖子,他给你找什么工作 好不好
他给你找什么工作 好不好,还行
还行,比我现在的职位稍差一点
比我现在的职位稍差一点,一个小公司的销售经理
一个小公司的销售经理,是不如你现在的工作
是不如你现在的工作,不是好与坏的问题
不是好与坏的问题,关键是我现在已经在这个公司做了
关键是我现在已经在这个公司做了,我总不能说不干
我总不能说不干,我觉得胖子现在全身心全扑你身上了
我觉得胖子现在全身心全扑你身上了,可怜的胖子
可怜的胖子,胖子
胖子,他为了帮我找工作
他为了帮我找工作,什么招都使了
什么招都使了,我是真觉得挺对不住他的
我是真觉得挺对不住他的,放心没事
放心没事,我待会就去劝劝他
我待会就去劝劝他,安慰他
安慰他,都怪我自己没出息
都怪我自己没出息,让他这么费心
让他这么费心,你干嘛这么说
你干嘛这么说,谁还没
谁还没,一个需要帮助的时候
一个需要帮助的时候,是谁都需要帮助
是谁都需要帮助,怎么了
怎么了,给人王媛介绍工作人没去
给人王媛介绍工作人没去,特伤心
特伤心,不光是很伤心
不光是很伤心,钱也很受伤
钱也很受伤,钱受什么伤
钱受什么伤,我今天被那猎头狠狠宰了一顿
我今天被那猎头狠狠宰了一顿,宰的我肉都疼
宰的我肉都疼,行了
行了,别生气了
别生气了,等王媛有了钱
等王媛有了钱,让他给你报销
让他给你报销,不是钱的事
不是钱的事,我就是总感觉有劲使不出来
我就是总感觉有劲使不出来,心里很无力
心里很无力,你知道吗
你知道吗,我特别能理解
我特别能理解,但估计王媛心里也不好受
但估计王媛心里也不好受,他跟你说什么了
他跟你说什么了,他就说你给他介绍工作
他就说你给他介绍工作,他特别感动
他特别感动,后来也没去成
后来也没去成,他觉得特别对不起你
他觉得特别对不起你,那他真的很感动
那他真的很感动,当然人心都是肉长的
当然人心都是肉长的,能不感动吗
能不感动吗,有时候我老感觉离王媛很远
有时候我老感觉离王媛很远,谁让你喜欢王媛了
谁让你喜欢王媛了,我告诉你王媛可不是那种两三天就能追到手的姑娘
我告诉你王媛可不是那种两三天就能追到手的姑娘,你要是想追他就得一直对他这么好
你要是想追他就得一直对他这么好,他也许有一天就会感动
他也许有一天就会感动,你说
你说,我有希望吗
我有希望吗,这可是你说的我记住了
这可是你说的我记住了,这么快就不受伤了
这么快就不受伤了,伤是伤 追不还是得追嘛
伤是伤 追不还是得追嘛,我跟你说 我碰上前程无忧的人了
我跟你说 我碰上前程无忧的人了,他们说他们是网上招聘什么职位都有
他们说他们是网上招聘什么职位都有,王媛这资历上网直接发简历
王媛这资历上网直接发简历,什么职务都能选上
什么职务都能选上,如果下次 你看我这乌鸦嘴
如果下次 你看我这乌鸦嘴,我告诉你胖子你别好了伤疤忘了疼
我告诉你胖子你别好了伤疤忘了疼,这次这么好的事都让你给岔过去了
这次这么好的事都让你给岔过去了,下次有什么事提前跟人沟通一下
下次有什么事提前跟人沟通一下,知道吗
知道吗,我记住了 血淋淋的伤疤
我记住了 血淋淋的伤疤,这样你请我吃饭补偿我一下
这样你请我吃饭补偿我一下,凭什么我请
凭什么我请,为什么不能你请
为什么不能你请,你见过有女的请男的的吗
你见过有女的请男的的吗,我请你买单
我先走了,妈 做饭哪
妈 做饭哪,樊斌什么时候来的
今儿回来你都给忘了,这两天事太多忘了
毕竟是夫妻了对吧,小北 我妈身体不太好
小北 我妈身体不太好,我想带他到医院检查一下 你有认识的医生吗
我想带他到医院检查一下 你有认识的医生吗,韩文静不是认识成晓峰吗
韩文静不是认识成晓峰吗,我不好意思麻烦他
我不好意思麻烦他,我跟他又不熟
我跟他又不熟,再说我想去大一点的医院
再说我想去大一点的医院,对了
对了,我妈有个老同学在医院
我妈有个老同学在医院,要不然我帮你问问
要不然我帮你问问,看能不能约个专家
看能不能约个专家,对
对,还是把他带过来检查一下
还是把他带过来检查一下,比较放心一点
比较放心一点,我约好告诉你
我约好告诉你,好
好,谢谢
谢谢,好久不见了
好久不见了,忙什么 最近
忙什么 最近,忙着从事文艺工作
忙着从事文艺工作,成果怎么样
成果怎么样,目前看来还不错
目前看来还不错,恭喜
恭喜,那一天的事不好意思
那一天的事不好意思,什么事不好意思
什么事不好意思,就趁你喝多了对你进行骚扰
就趁你喝多了对你进行骚扰,不带你这样的
不带你这样的,在我们家狂吐
在我们家狂吐,我可换了好几次衣服
我可换了好几次衣服,换一次你吐一次换一次你吐一次
换一次你吐一次换一次你吐一次,吐完了说磕 我是又递水又擦脸
吐完了说磕 我是又递水又擦脸,我又拖地忙一晚 累死我了
我又拖地忙一晚 累死我了,我没干什么别的缺德的事
我没干什么别的缺德的事,你还想干什么
你还想干什么,你那么吐
你那么吐,你还不缺德吗
你还不缺德吗,以后叫你周三吐吧
以后叫你周三吐吧,你今天约我出来就是为了讨伐我
你今天约我出来就是为了讨伐我,真不是
真不是,我买辆车颜色拿不定主意
我买辆车颜色拿不定主意,帮我看看
帮我看看,有参谋费吗
有参谋费吗,干洗费抵了
干洗费抵了,就这个
就这个,不 这个颜色有点张扬
不 这个颜色有点张扬,不是你让我选的吗
不是你让我选的吗,我觉得红色挺好的
我觉得红色挺好的,特别适合你的气质
特别适合你的气质,闷骚的气质
闷骚的气质,听你的
听你的,你跟樊斌怎么样
你跟樊斌怎么样,关你啥事
关你啥事,一会哥们带你兜一圈
一会哥们带你兜一圈,无事献殷勤
无事献殷勤,非奸即盗
非奸即盗,我是为了挽救失足女青年
我是为了挽救失足女青年,减少社会自杀率
减少社会自杀率,行吧
行吧,那就给你个面子
那就给你个面子,待会儿送我去超市
待会儿送我去超市,美女
美女,就这台了
就这台了,你从你妈那搬出来了
你从你妈那搬出来了,你那天喝成那样
你那天喝成那样,是不是有什么心事
是不是有什么心事,没有
没有,我突然想起你在北京跟我说的那段话
我突然想起你在北京跟我说的那段话,与其双方痛苦
与其双方痛苦,不如让对方痛苦
不如让对方痛苦,我说的可是结婚之前
我说的可是结婚之前,有什么不一样吗
有什么不一样吗,当然不一样
当然不一样,哪不一样
哪不一样,我又没结过婚
我又没结过婚,你问我我说不清楚
你问我我说不清楚,你把我放在前头路口
你把我放在前头路口,前面那十字路口
前面那十字路口,好
这房子好多钱一个月,1800
不就睡个觉嘛,妈 你坐了一天的火车 肯定是累了
妈 你坐了一天的火车 肯定是累了,来坐
来坐,明天我带你到医院检查身体
明天我带你到医院检查身体,人我都联系好了
人我都联系好了,晚上我带你出去吃
在家做 省钱一些,好
好,我都好久没得吃过家乡菜了
我不是来给你做饭的,不用你动手
不用你动手,我来做
我来做,我让你尝尝我的手艺
我让你尝尝我的手艺,等一下我就去买菜
这还差不多,妈 不是还有王义陪你来吗
妈 不是还有王义陪你来吗,他咋个没来
你爱他是吧,我爱谁
你以为我不知道,我们都是朋友
我们都是朋友,原来还是同事 都不容易 给他介绍一份工作
原来还是同事 都不容易 给他介绍一份工作,不是什么过分的事情
你怎么不说给我找份工作,你能干吗
